"질의","응답","카테고리"
"ㅌㅌㅌㅌ","질문을 인식하지 못했습니다. 다시 한번 입력해 주세요.","ANOMALY"
"ㅅㅅㅅㅅㅅ","무슨 내용인지 잘 모르겠어요. 다시 말씀해주시겠어요?","ANOMALY"
"ㄴㄴㄴㄴㄴ","알아들을 수 없는 입력입니다. 정상적인 문장으로 시도해 주세요.","ANOMALY"
"ㄹㄹㄹㄹ","질문이 명확하지 않아요. 다시 정리해서 입력해 주세요.","ANOMALY"
"ㄲㄸㅃㅆㅉ","이 내용은 이해하기 어렵습니다. 다시 질문해 주시겠어요?","ANOMALY"
"ㄱㅅㄷㅈㅂ","요청을 처리할 수 없습니다. 올바른 형식으로 다시 입력해 주세요.","ANOMALY"
"ㅁㅁㅁㄴㄴㄴ","죄송하지만 무슨 말인지 모르겠어요. 다시 한번 말해주실래요?","ANOMALY"
"ㅎㄴㄷㄱㅅ","질문 의도를 파악하지 못했어요. 다시 입력 부탁드려요.","ANOMALY"
"ㅈㄷㄱㅅㅂ","문장이 인식되지 않았습니다. 다시 시도해 주시기 바랍니다.","ANOMALY"
"ㅋㄲㄸㅃㅆ","이해할 수 없는 내용이에요. 다른 방식으로 다시 질문해 주세요.","ANOMALY"
"ㄴㅁㅇㄹㅎㅅ","정확히 어떤 걸 물어보시는지 모르겠어요. 다시 입력해 주세요.","ANOMALY"
"ㅏㅑㅓㅕ","알 수 없는 입력입니다. 다시 한번 확인해 주세요.","ANOMALY"
"ㅗㅛㅜㅠ","질문을 파악할 수 없어요. 조금 더 자세히 적어주시겠어요?","ANOMALY"
"ㅡㅣㅐㅔ","죄송합니다, 이해하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"ㅘㅙㅚㅝ","무엇을 말씀하시는지 이해하기 힘들어요. 다시 시도해 주세요.","ANOMALY"
"ㅏㅏㅏㅏ","해당 문장을 인식하지 못했습니다. 다시 작성해 주세요.","ANOMALY"
"ㅓㅓㅓㅓ","이해가 안 되는 질문이네요. 다시 한번 물어봐 주시겠어요?","ANOMALY"
"ㅜㅜㅜㅜ","질문 내용이 불명확합니다. 정확하게 다시 입력해 주세요.","ANOMALY"
"ㅗㅗㅗㅗ","어떤 답변을 드려야 할지 모르겠어요. 다시 말씀해 주세요.","ANOMALY"
"ㅣㅣㅣㅣ","문의하신 내용을 알아채지 못했습니다. 다시 입력해 주시겠어요?","ANOMALY"
"ㅐㅐㅐㅐ","죄송해요, 이해가 잘 안 돼요. 다시 한번 적어주세요.","ANOMALY"
"ㅑㅑㅑㅑ","정상적인 질문으로 인식되지 않았습니다. 다시 입력해 주세요.","ANOMALY"
"ㅔㅔㅔㅔ","무슨 뜻으로 입력하신 건지 모르겠어요. 다시 부탁드려요.","ANOMALY"
"ㅝㅝㅝㅝ","질문을 해석할 수 없습니다. 다른 표현으로 다시 입력해 주세요.","ANOMALY"
"ㅟㅟㅟㅟ","이 입력은 의미를 알 수 없어요. 다시 한번 시도해 주시겠어요?","ANOMALY"
"ㅢㅢㅢㅢ","죄송하지만 요청을 이해하지 못했습니다. 다시 입력해 주세요.","ANOMALY"
"ㅋㅋㅋㅋㅋㅋ","질문을 이해하지 못했습니다. 다시 입력해주세요.","ANOMALY"
"ㅋㅋㅋ","무슨 말씀인지 파악이 어려워요. 다시 한 번 말씀해 주시겠어요?","ANOMALY"
"ㅎㅎㅎㅎㅎ","죄송하지만 내용을 알아듣지 못했어요. 다른 방식으로 질문해 주세요.","ANOMALY"
"ㅎㅎ","입력하신 내용을 이해할 수 없습니다. 정확한 문장으로 다시 입력해 주세요.","ANOMALY"
"ㅠㅠㅠㅠ","이해하지 못한 질문이에요. 조금 더 구체적으로 말씀해 주시겠어요?","ANOMALY"
"ㅠㅠ","요청하신 내용을 파악하지 못했습니다. 다시 시도해 주세요.","ANOMALY"
"ㅜㅜㅜㅜㅜ","어떤 의미인지 알 수 없어요. 다시 한번 정리해서 말씀해 주세요.","ANOMALY"
"ㅜㅜ","인식할 수 없는 입력입니다. 올바른 문장으로 다시 입력해 주세요.","ANOMALY"
"zzzzzzz","질문 내용을 확인하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"zzz","무슨 뜻인지 이해하기 어렵네요. 다시 말씀해 주시겠어요?","ANOMALY"
"haha ha ha ha","해당 입력은 인식되지 않았습니다. 다시 한번 확인 후 입력해 주세요.","ANOMALY"
"ㅋㅎㅋㅎㅋㅎ","죄송해요, 질문을 알아듣지 못했어요. 다른 표현으로 다시 물어봐 주세요.","ANOMALY"
"lolololol","정확한 의미를 파악할 수 없습니다. 다시 입력해 주시길 바랍니다.","ANOMALY"
"ㅗㅗㅗㅗㅗ","이해되지 않는 문장이에요. 조금 더 명확하게 적어주세요.","ANOMALY"
"킄킄킄","질문을 인식하지 못했습니다. 다시 한번 입력해 주세요.","ANOMALY"
"흐흐흐흐흐","무슨 내용인지 잘 모르겠어요. 다시 말씀해주시겠어요?","ANOMALY"
"크크크크","알아들을 수 없는 입력입니다. 정상적인 문장으로 시도해 주세요.","ANOMALY"
"흑흑흑흑","질문이 명확하지 않아요. 다시 정리해서 입력해 주세요.","ANOMALY"
"헐헐헐헐헐","이 내용은 이해하기 어렵습니다. 다시 질문해 주시겠어요?","ANOMALY"
"어어어어어어","요청을 처리할 수 없습니다. 올바른 형식으로 다시 입력해 주세요.","ANOMALY"
"음음음음음","죄송하지만 무슨 말인지 모르겠어요. 다시 한번 말해주실래요?","ANOMALY"
"그그그그그","질문 의도를 파악하지 못했어요. 다시 입력 부탁드려요.","ANOMALY"
"응응응응응","문장이 인식되지 않았습니다. 다시 시도해 주시기 바랍니다.","ANOMALY"
"하하하하하하하","이해할 수 없는 내용이에요. 다른 방식으로 다시 질문해 주세요.","ANOMALY"
"히히히히히","정확히 어떤 걸 물어보시는지 모르겠어요. 다시 입력해 주세요.","ANOMALY"
"asdfkjh 123","알 수 없는 입력입니다. 다시 한번 확인해 주세요.","ANOMALY"
"qwerqwer","질문을 파악할 수 없어요. 조금 더 자세히 적어주시겠어요?","ANOMALY"
"zxcvbnm","죄송합니다, 이해하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"asdasdasd","무엇을 말씀하시는지 이해하기 힘들어요. 다시 시도해 주세요.","ANOMALY"
"qweqweqwe","해당 문장을 인식하지 못했습니다. 다시 작성해 주세요.","ANOMALY"
"lkjhlkjh","이해가 안 되는 질문이네요. 다시 한번 물어봐 주시겠어요?","ANOMALY"
"mnbvcxz","질문 내용이 불명확합니다. 정확하게 다시 입력해 주세요.","ANOMALY"
"poiuytrewq","어떤 답변을 드려야 할지 모르겠어요. 다시 말씀해 주세요.","ANOMALY"
"asdfghjkl","문의하신 내용을 알아채지 못했습니다. 다시 입력해 주시겠어요?","ANOMALY"
"qazwsxedc","죄송해요, 이해가 잘 안 돼요. 다시 한번 적어주세요.","ANOMALY"
"zaqwsxcde","정상적인 질문으로 인식되지 않았습니다. 다시 입력해 주세요.","ANOMALY"
"tyuiopasdf","무슨 뜻으로 입력하신 건지 모르겠어요. 다시 부탁드려요.","ANOMALY"
"vbnmasdf","질문을 해석할 수 없습니다. 다른 표현으로 다시 입력해 주세요.","ANOMALY"
"xcvbqwer","이 입력은 의미를 알 수 없어요. 다시 한번 시도해 주시겠어요?","ANOMALY"
"rewqasdf","죄송하지만 요청을 이해하지 못했습니다. 다시 입력해 주세요.","ANOMALY"
"fdsazxcv","질문을 이해하지 못했습니다. 다시 입력해주세요.","ANOMALY"
"jklasdf","무슨 말씀인지 파악이 어려워요. 다시 한 번 말씀해 주시겠어요?","ANOMALY"
"uiopqwer","죄송하지만 내용을 알아듣지 못했어요. 다른 방식으로 질문해 주세요.","ANOMALY"
"ghjklzxc","입력하신 내용을 이해할 수 없습니다. 정확한 문장으로 다시 입력해 주세요.","ANOMALY"
"bnmqwerty","이해하지 못한 질문이에요. 조금 더 구체적으로 말씀해 주시겠어요?","ANOMALY"
"wsxedcrfv","요청하신 내용을 파악하지 못했습니다. 다시 시도해 주세요.","ANOMALY"
"tgbyhnujm","어떤 의미인지 알 수 없어요. 다시 한번 정리해서 말씀해 주세요.","ANOMALY"
"ikolp;'[","인식할 수 없는 입력입니다. 올바른 문장으로 다시 입력해 주세요.","ANOMALY"
"qazxswedc","질문 내용을 확인하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"mlpoiknjb","무슨 뜻인지 이해하기 어렵네요. 다시 말씀해 주시겠어요?","ANOMALY"
"asd123zxc","해당 입력은 인식되지 않았습니다. 다시 한번 확인 후 입력해 주세요.","ANOMALY"
"1a2b3c4d","죄송해요, 질문을 알아듣지 못했어요. 다른 표현으로 다시 물어봐 주세요.","ANOMALY"
"a1b2c3d4e5","정확한 의미를 파악할 수 없습니다. 다시 입력해 주시길 바랍니다.","ANOMALY"
"123abc456","이해되지 않는 문장이에요. 조금 더 명확하게 적어주세요.","ANOMALY"
"zxc987vbn","질문을 인식하지 못했습니다. 다시 한번 입력해 주세요.","ANOMALY"
"qwe456rty","무슨 내용인지 잘 모르겠어요. 다시 말씀해주시겠어요?","ANOMALY"
"9a8s7d6f5","알아들을 수 없는 입력입니다. 정상적인 문장으로 시도해 주세요.","ANOMALY"
"kjh789asd","질문이 명확하지 않아요. 다시 정리해서 입력해 주세요.","ANOMALY"
"090a0s0d","이 내용은 이해하기 어렵습니다. 다시 질문해 주시겠어요?","ANOMALY"
"1q2w3e4r","요청을 처리할 수 없습니다. 올바른 형식으로 다시 입력해 주세요.","ANOMALY"
"5t6y7u8i","죄송하지만 무슨 말인지 모르겠어요. 다시 한번 말해주실래요?","ANOMALY"
"0987654321asdf","질문 의도를 파악하지 못했어요. 다시 입력 부탁드려요.","ANOMALY"
"a1s2d3f4g5h6","문장이 인식되지 않았습니다. 다시 시도해 주시기 바랍니다.","ANOMALY"
"zzz111xxx","이해할 수 없는 내용이에요. 다른 방식으로 다시 질문해 주세요.","ANOMALY"
"qq11ww22","정확히 어떤 걸 물어보시는지 모르겠어요. 다시 입력해 주세요.","ANOMALY"
"12ab34cd56","알 수 없는 입력입니다. 다시 한번 확인해 주세요.","ANOMALY"
"x9y8z7","질문을 파악할 수 없어요. 조금 더 자세히 적어주시겠어요?","ANOMALY"
"3f2g1h","죄송합니다, 이해하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"8j7k6l5","무엇을 말씀하시는지 이해하기 힘들어요. 다시 시도해 주세요.","ANOMALY"
"456asd789","해당 문장을 인식하지 못했습니다. 다시 작성해 주세요.","ANOMALY"
"!@#$%","이해가 안 되는 질문이네요. 다시 한번 물어봐 주시겠어요?","ANOMALY"
"&*()_+","질문 내용이 불명확합니다. 정확하게 다시 입력해 주세요.","ANOMALY"
"~!@#$%^&*()","어떤 답변을 드려야 할지 모르겠어요. 다시 말씀해 주세요.","ANOMALY"
"?!?!?!","문의하신 내용을 알아채지 못했습니다. 다시 입력해 주시겠어요?","ANOMALY"
"....","죄송해요, 이해가 잘 안 돼요. 다시 한번 적어주세요.","ANOMALY"
",,,,,","정상적인 질문으로 인식되지 않았습니다. 다시 입력해 주세요.","ANOMALY"
";;;;;","무슨 뜻으로 입력하신 건지 모르겠어요. 다시 부탁드려요.","ANOMALY"
":::::","질문을 해석할 수 없습니다. 다른 표현으로 다시 입력해 주세요.","ANOMALY"
"/////","이 입력은 의미를 알 수 없어요. 다시 한번 시도해 주시겠어요?","ANOMALY"
"\\\\\","죄송하지만 요청을 이해하지 못했습니다. 다시 입력해 주세요.","ANOMALY"
"<<<<>>>>","질문을 이해하지 못했습니다. 다시 입력해주세요.","ANOMALY"
"[[[]]]","무슨 말씀인지 파악이 어려워요. 다시 한 번 말씀해 주시겠어요?","ANOMALY"
"{{{}}}","죄송하지만 내용을 알아듣지 못했어요. 다른 방식으로 질문해 주세요.","ANOMALY"
"***-***","입력하신 내용을 이해할 수 없습니다. 정확한 문장으로 다시 입력해 주세요.","ANOMALY"
"%%%$$$","이해하지 못한 질문이에요. 조금 더 구체적으로 말씀해 주시겠어요?","ANOMALY"
"^^^&&&","요청하신 내용을 파악하지 못했습니다. 다시 시도해 주세요.","ANOMALY"
"####@@@@","어떤 의미인지 알 수 없어요. 다시 한번 정리해서 말씀해 주세요.","ANOMALY"
"~~~~~~~","인식할 수 없는 입력입니다. 올바른 문장으로 다시 입력해 주세요.","ANOMALY"
"...???","질문 내용을 확인하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"!!!???","무슨 뜻인지 이해하기 어렵네요. 다시 말씀해 주시겠어요?","ANOMALY"
"😂😂😂😂","해당 입력은 인식되지 않았습니다. 다시 한번 확인 후 입력해 주세요.","ANOMALY"
"🤔🤔🤔","죄송해요, 질문을 알아듣지 못했어요. 다른 표현으로 다시 물어봐 주세요.","ANOMALY"
"👍👍👍👍👍","정확한 의미를 파악할 수 없습니다. 다시 입력해 주시길 바랍니다.","ANOMALY"
"😭😭😭","이해되지 않는 문장이에요. 조금 더 명확하게 적어주세요.","ANOMALY"
"🙃🙃🙃🙃","질문을 인식하지 못했습니다. 다시 한번 입력해 주세요.","ANOMALY"
"😅😅😅😅😅","무슨 내용인지 잘 모르겠어요. 다시 말씀해주시겠어요?","ANOMALY"
"🤷‍♂️🤷‍♂️🤷‍♂️","알아들을 수 없는 입력입니다. 정상적인 문장으로 시도해 주세요.","ANOMALY"
"😊😊😊😊😊😊","질문이 명확하지 않아요. 다시 정리해서 입력해 주세요.","ANOMALY"
"🥲🥲🥲","이 내용은 이해하기 어렵습니다. 다시 질문해 주시겠어요?","ANOMALY"
"😐😐😐😐","요청을 처리할 수 없습니다. 올바른 형식으로 다시 입력해 주세요.","ANOMALY"
"🤡🤡🤡","죄송하지만 무슨 말인지 모르겠어요. 다시 한번 말해주실래요?","ANOMALY"
"💀💀💀💀","질문 의도를 파악하지 못했어요. 다시 입력 부탁드려요.","ANOMALY"
"😳😳😳😳","문장이 인식되지 않았습니다. 다시 시도해 주시기 바랍니다.","ANOMALY"
"🔥🔥🔥🔥🔥","이해할 수 없는 내용이에요. 다른 방식으로 다시 질문해 주세요.","ANOMALY"
"😴😴😴","정확히 어떤 걸 물어보시는지 모르겠어요. 다시 입력해 주세요.","ANOMALY"
"🙄🙄🙄🙄","알 수 없는 입력입니다. 다시 한번 확인해 주세요.","ANOMALY"
"😆😆😆😆😆","질문을 파악할 수 없어요. 조금 더 자세히 적어주시겠어요?","ANOMALY"
"🫠🫠🫠","죄송합니다, 이해하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"🥴🥴🥴🥴","무엇을 말씀하시는지 이해하기 힘들어요. 다시 시도해 주세요.","ANOMALY"
"😇😇😇","해당 문장을 인식하지 못했습니다. 다시 작성해 주세요.","ANOMALY"
"aaaaaa","이해가 안 되는 질문이네요. 다시 한번 물어봐 주시겠어요?","ANOMALY"
"bbbbbb","질문 내용이 불명확합니다. 정확하게 다시 입력해 주세요.","ANOMALY"
"cccccc","어떤 답변을 드려야 할지 모르겠어요. 다시 말씀해 주세요.","ANOMALY"
"111111","문의하신 내용을 알아채지 못했습니다. 다시 입력해 주시겠어요?","ANOMALY"
"000000","죄송해요, 이해가 잘 안 돼요. 다시 한번 적어주세요.","ANOMALY"
"999999","정상적인 질문으로 인식되지 않았습니다. 다시 입력해 주세요.","ANOMALY"
"xxxxxxx","무슨 뜻으로 입력하신 건지 모르겠어요. 다시 부탁드려요.","ANOMALY"
"yyyyyy","질문을 해석할 수 없습니다. 다른 표현으로 다시 입력해 주세요.","ANOMALY"
"kkkkkkk","이 입력은 의미를 알 수 없어요. 다시 한번 시도해 주시겠어요?","ANOMALY"
"nnnnnn","죄송하지만 요청을 이해하지 못했습니다. 다시 입력해 주세요.","ANOMALY"
"5555555","질문을 이해하지 못했습니다. 다시 입력해주세요.","ANOMALY"
"777777","무슨 말씀인지 파악이 어려워요. 다시 한 번 말씀해 주시겠어요?","ANOMALY"
"wwwwww","죄송하지만 내용을 알아듣지 못했어요. 다른 방식으로 질문해 주세요.","ANOMALY"
"pppppp","입력하신 내용을 이해할 수 없습니다. 정확한 문장으로 다시 입력해 주세요.","ANOMALY"
"222222","이해하지 못한 질문이에요. 조금 더 구체적으로 말씀해 주시겠어요?","ANOMALY"
"ㅇㅓ떻게해ㅑ함ㄴㅣ까","요청하신 내용을 파악하지 못했습니다. 다시 시도해 주세요.","ANOMALY"
"안뇽하세욤ㅋㅋㅋ뭐라구요","어떤 의미인지 알 수 없어요. 다시 한번 정리해서 말씀해 주세요.","ANOMALY"
"ㄱㅘㅊㅏㄴㅎㅐ 이게 뭐임","인식할 수 없는 입력입니다. 올바른 문장으로 다시 입력해 주세요.","ANOMALY"
"머함ㄴㅑ 이거 대체 뭐지","질문 내용을 확인하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"ㅂㅏㅂㅏ보야 이게 뭔말이야","무슨 뜻인지 이해하기 어렵네요. 다시 말씀해 주시겠어요?","ANOMALY"
"어쩌라구요 ㅇㅏㅁㅜㄷㅐㄴㅁㅣ","해당 입력은 인식되지 않았습니다. 다시 한번 확인 후 입력해 주세요.","ANOMALY"
"ㅋㅋㅋㅋ뭐하냐고요오오","죄송해요, 질문을 알아듣지 못했어요. 다른 표현으로 다시 물어봐 주세요.","ANOMALY"
"그니까요 ㅇㅓ떻게 하라구","정확한 의미를 파악할 수 없습니다. 다시 입력해 주시길 바랍니다.","ANOMALY"
"ㅁㅝㅅㅗㄹㅣ야 이게","이해되지 않는 문장이에요. 조금 더 명확하게 적어주세요.","ANOMALY"
"ㅇㅐㅑㅑ 뭐라는겨","질문을 인식하지 못했습니다. 다시 한번 입력해 주세요.","ANOMALY"
"뭐하는거임뇨 ㅈㅣㄴㅉㅏ","무슨 내용인지 잘 모르겠어요. 다시 말씀해주시겠어요?","ANOMALY"
"이게뭔소리징 ㅋㅋㅋㅋ","알아들을 수 없는 입력입니다. 정상적인 문장으로 시도해 주세요.","ANOMALY"
"ㅎㅏㅇㅏ 진짜 모르겠음","질문이 명확하지 않아요. 다시 정리해서 입력해 주세요.","ANOMALY"
"대체머라는건지 모르겟음ㅇㅁ","이 내용은 이해하기 어렵습니다. 다시 질문해 주시겠어요?","ANOMALY"
"ㅋㅋㅋㅋ아니 뭐라구여","요청을 처리할 수 없습니다. 올바른 형식으로 다시 입력해 주세요.","ANOMALY"
"어쩔티비 저쩔티비 ㅋㅋ","죄송하지만 무슨 말인지 모르겠어요. 다시 한번 말해주실래요?","ANOMALY"
"뭐라카노 진짜 모르것다","질문 의도를 파악하지 못했어요. 다시 입력 부탁드려요.","ANOMALY"
"아무말 대잔치임 ㅋㅋㅋ","문장이 인식되지 않았습니다. 다시 시도해 주시기 바랍니다.","ANOMALY"
"그래서 뭐 어쩌라고 ㅋ","이해할 수 없는 내용이에요. 다른 방식으로 다시 질문해 주세요.","ANOMALY"
"무슨 소리인지 1도 모르겟","정확히 어떤 걸 물어보시는지 모르겠어요. 다시 입력해 주세요.","ANOMALY"
"asdf 짜파게티 123 ㅁㄴㅇ","알 수 없는 입력입니다. 다시 한번 확인해 주세요.","ANOMALY"
"abc 123 ㅋㅋㅋ !!!","질문을 파악할 수 없어요. 조금 더 자세히 적어주시겠어요?","ANOMALY"
"1234 ㅎㅎㅎ qwer","죄송합니다, 이해하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"asdf!!@@## 뭐야","무엇을 말씀하시는지 이해하기 힘들어요. 다시 시도해 주세요.","ANOMALY"
"ㅁㄴㅇㄹ123asdf","해당 문장을 인식하지 못했습니다. 다시 작성해 주세요.","ANOMALY"
"!@# 안녕 asdf 456","이해가 안 되는 질문이네요. 다시 한번 물어봐 주시겠어요?","ANOMALY"
"zzz 789 ㅠㅠㅠ","질문 내용이 불명확합니다. 정확하게 다시 입력해 주세요.","ANOMALY"
"qwer1234!@#$","어떤 답변을 드려야 할지 모르겠어요. 다시 말씀해 주세요.","ANOMALY"
"ㅋㅋ123abc!!!","문의하신 내용을 알아채지 못했습니다. 다시 입력해 주시겠어요?","ANOMALY"
"456 asdf ㅎㅎ zzz","죄송해요, 이해가 잘 안 돼요. 다시 한번 적어주세요.","ANOMALY"
"ㅂㅈㄷ 789 !!!","정상적인 질문으로 인식되지 않았습니다. 다시 입력해 주세요.","ANOMALY"
"lol123ㅋㅋㅋ###","무슨 뜻으로 입력하신 건지 모르겠어요. 다시 부탁드려요.","ANOMALY"
"asdf;lkj1234!!","질문을 해석할 수 없습니다. 다른 표현으로 다시 입력해 주세요.","ANOMALY"
"ㅇㅁㄴ456!!qwe","이 입력은 의미를 알 수 없어요. 다시 한번 시도해 주시겠어요?","ANOMALY"
"999asdf@@ㅋㅋㅋ","죄송하지만 요청을 이해하지 못했습니다. 다시 입력해 주세요.","ANOMALY"
